0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245	0.0	0.00315	5.0e-5	0.0109	0.00045	0.00905	0.0	0.0012	0.0011	0.0	0.00025	0.0	0.0	0.00225	0.0	0.0019	0.0	0.00155
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00245	0.0	0.00345	0.0	0.0084	5.0e-5	0.0091	0.0	0.00125	0.0012	0.0	0.00025	0.0	0.0	0.0028	0.0	0.0016	0.0	0.0014
0.0	0.0	0.0001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0028	0.0	0.01045	0.00065	0.00935	0.0	0.0008	0.0009	0.0	0.00015	0.0	0.0	0.0024	0.0	0.00135	0.0	0.00095
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017	0.0	0.00225	0.0	0.00885	0.00045	0.00905	0.0	0.0007	0.0005	0.0	0.0001	0.0	0.0	0.002	0.0	0.00125	0.0	0.0011
0.0	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0	5.0e-5	0.0	0.0016	0.0	0.0019	5.0e-5	0.0078	0.00035	0.0082	0.0	0.0011	0.0011	0.0	5.0e-5	0.0	0.0	0.0014	0.0	0.0008	0.0	0.00105
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016	0.0	0.00205	0.0	0.00805	5.0e-5	0.0084	0.0	0.0008	0.0007	0.0	0.0001	0.0	0.0	0.0017	0.0	0.00065	0.0	0.0011
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195	0.0	0.0021	5.0e-5	0.008	0.0002	0.00775	0.0	0.00075	0.00055	0.0	0.0001	0.0	0.0	0.0011	0.0	0.00085	0.0	0.00085
0.0	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115	0.0	0.002	0.0	0.0076	0.00025	0.00765	0.0	0.00055	0.00065	0.0	0.0001	0.0	0.0	0.00135	0.0	0.0006	0.0	0.0004
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.00125	5.0e-5	0.00715	5.0e-5	0.00675	0.0	0.0006	0.00055	0.0	0.0001	0.0	0.0	0.00135	0.0	0.0006	0.0	0.00065
0.0	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012	0.0	0.00155	5.0e-5	0.00705	0.0	0.00565	0.0	0.0004	0.00065	0.0	0.00015	0.0	0.0	0.001	0.0	0.0003	0.0	0.0008
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.001	0.0	0.0062	5.0e-5	0.00725	0.0	0.0004	0.0003	0.0	5.0e-5	0.0	0.0	0.0009	0.0	0.00055	0.0	0.00065
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011	0.0	0.0019	0.0	0.00745	0.00025	0.0063	0.0	0.0004	0.0006	0.0	5.0e-5	0.0	0.0	0.0008	0.0	0.0005	0.0	0.00055
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00115	0.0	0.00125	5.0e-5	0.0066	0.00025	0.0064	0.0	0.0004	0.0004	0.0	0.0	0.0	0.0	0.0006	0.0	0.0006	0.0	0.00025
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.00165	0.0	0.0062	0.0001	0.0055	0.0	0.00085	0.00045	0.0	5.0e-5	0.0	0.0	0.00065	0.0	0.00015	0.0	0.00045
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0	0.0008	0.0	0.00545	0.0001	0.0058	0.0	0.0003	5.0e-5	0.0	0.0	0.0	0.0	0.00065	0.0	0.00055	0.0	0.0006
0.0	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.001	0.0	0.00545	0.00015	0.00535	0.0	0.0002	0.00045	0.0	0.0	0.0	0.0	0.0004	0.0	0.00055	0.0	0.0001
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.00075	0.0	0.00635	0.0001	0.0058	0.0	0.00025	0.0001	0.0	0.0	0.0	0.0	0.00065	0.0	0.0004	0.0	0.00035
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0009	0.0	0.00445	5.0e-5	0.0058	0.0	0.00035	0.0003	0.0	5.0e-5	0.0	0.0	0.0008	0.0	0.00035	0.0	0.0003
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055	0.0	0.00085	0.0	0.0049	0.0	0.0049	0.0	0.0001	0.0002	0.0	0.0	0.0	0.0	0.00075	0.0	0.00045	0.0	0.0002
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00065	0.0	0.0008	0.0	0.00415	5.0e-5	0.00495	0.0	0.0003	0.0002	0.0	5.0e-5	0.0	0.0	0.00045	0.0	0.0001	0.0	0.00015
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00045	0.0	0.00085	0.0	0.0045	5.0e-5	0.00575	0.0	0.0002	0.00015	0.0	0.0	0.0	0.0	0.00035	0.0	0.0002	0.0	0.00015
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055	0.0	0.0008	0.0	0.00405	0.0	0.00475	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0002	0.0	0.0002	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035	0.0	0.0007	0.0	0.00335	5.0e-5	0.00465	0.0	5.0e-5	0.00015	0.0	0.0	0.0	0.0	0.00025	0.0	0.0001	0.0	5.0e-5
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.0011	0.0	0.0039	5.0e-5	0.0044	0.0	5.0e-5	0.0	0.0	0.0	0.0	0.0	0.0003	0.0	0.00015	0.0	0.0002
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0e-5	0.0	0.0004	0.0	0.0005	0.0	0.00255	5.0e-5	0.00425	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.00025	0.0	5.0e-5	0.0	0.0001
