x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100,x101
0.0,2.14125813627389e-91,4.1281804076242313e-50,1.4488320132049244e-29,1.640433661736002e-17,4.1317229616311176e-10,1.1866657275390701e-5,0.0031739920904918623,0.027693599064979733,0.01769328563158952,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477,0.0014376801735575477
0.0,2.5643810015258128e-92,9.887857263771387e-51,5.2053844785809515e-30,7.858364846640607e-18,2.474085605767297e-10,8.526939359562343e-6,0.002660831692628211,0.026532789523336053,0.019070607267583972,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879,0.0017217726629431879
0.0,3.0528345256256466e-93,2.3542517294694022e-51,1.8590658852072826e-30,3.742078498399696e-18,1.472670003432743e-10,6.090670971115661e-6,0.0022173597438564403,0.025269323355555626,0.02043279350097942,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336,0.0020497293606465336
0.0,3.6128219238171544e-94,5.572193442530865e-52,6.600233911978927e-31,1.7713981057513552e-18,8.714023688950612e-11,4.324736784223677e-6,0.001836866059999396,0.023923619744903687,0.02176273864009648,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344,0.0024257152197000344
0.0,4.250378733902531e-95,1.3111043394189538e-52,2.3294943218747756e-31,8.335991085887806e-19,5.1258962876176525e-11,3.0527553770990614e-6,0.001512713225881825,0.022516347995202295,0.023042899736572614,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451,0.002853782611411451
0.0,4.9712031975474685e-96,3.0669107354833385e-53,8.173664287280961e-32,3.8998788705915314e-19,2.9976001681978143e-11,2.1422844751576366e-6,0.0012384786644648598,0.02106792794873016,0.024255683933236002,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043,0.0033377574402479043
0.0,5.780468834356514e-97,7.132350547634847e-54,2.851278239748831e-32,1.8138971491120306e-19,1.742790795463819e-11,1.4946170756911129e-6,0.0010080640292153883,0.019598072510444466,0.02538385527896625,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357,0.00388111330261357
0.0,6.68262292989305e-98,1.649098392516915e-54,9.88882626502593e-33,8.387963695317195e-20,1.007393523389592e-11,1.0367286074159752e-6,0.0008157743589027481,0.018125384980760016,0.02641094768909916,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277,0.00448683618799277
0.0,7.681175781485878e-99,3.791030787394807e-55,3.409940091387878e-33,3.8565350323291267e-20,5.789617950514209e-12,7.149852464936584e-7,0.0006563701738297516,0.01666702067196154,0.027321670023204524,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024,0.005157282974704024
0.0,8.778486607413234e-100,8.665213228332288e-56,1.1691223170474429e-33,1.762987443350826e-20,3.308353114580001e-12,4.902755975957517e-7,0.0005250961390638987,0.015238418900081466,0.028102289166730285,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651,0.00589403768537651
0.0,9.975552962970335e-101,1.969366642802833e-56,3.985644262661802e-34,8.013579287958933e-21,1.8797460878295593e-12,3.3427881654254503e-7,0.00041769011061898627,0.013853108090983484,0.028740977556882007,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202,0.006697770097019202
0.0,1.1271811257592185e-101,4.4505460854298336e-57,1.3510658517496673e-34,3.621956740319981e-21,1.0620034394516433e-12,2.2662970613053623e-7,0.00033037635868167373,0.012522583585069027,0.029228112769710032,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131,0.00756810180454131
0.0,1.2664956469204472e-102,1.0001227158268557e-57,4.5541545564592004e-35,1.6278457259864846e-21,5.966311457593664e-13,1.5278407154867323e-7,0.00025984657424400325,0.011256254907926434,0.029556518531163412,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718,0.008503485173640718
0.0,1.4150789351065032e-103,2.234911096819697e-58,1.5265322535616737e-35,7.275288160832751e-22,3.333134892510245e-13,1.024250758985416e-7,0.00020323195750925204,0.010061456900939451,0.029721638746421575,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233,0.009501100752671233
